,order_status,order_products_value,order_freight_value,order_items_qty,order_sellers_qty,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,review_score,most_voted_class,delta_purch_delivered,delta_est_delivered,delta_approve_purch,delta_review_date,delta_answer_date
2273,0,44.32,15.1,1,1,845,6,26,40,1041,1,2,0,30,21,0,-9,-8
2274,0,35.0,7.78,1,1,752,24,59,51,1224,2,5,2,4,22,0,0,1
2275,0,80.0,14.31,1,1,752,24,54,43,878,1,5,2,14,20,0,0,5
2276,0,89.7,12.69,3,1,127,24,36,36,377,1,1,0,6,13,0,0,1
2278,0,89.99,7.88,1,1,410,24,16,38,41,1,5,2,4,12,1,0,1
2279,0,149.7,58.77,3,1,710,3,33,59,341,2,3,0,17,29,0,0,4
2280,0,27.98,28.2,2,1,622,21,52,54,933,1,4,2,6,24,0,0,1
2281,0,686.21,24.77,1,1,752,24,59,54,632,1,4,0,23,38,1,0,1
2282,0,389.9,18.0,1,1,752,24,59,59,1199,10,1,0,9,36,1,0,3
2283,0,22.0,16.11,1,1,800,16,59,41,187,1,5,2,12,24,0,0,1
2284,0,99.98,32.5,2,1,613,9,9,55,314,1,4,0,6,14,0,0,3
2285,0,24.9,18.23,1,1,566,9,12,60,58,1,1,0,34,22,1,-10,-10
2286,0,204.0,38.98,1,1,749,8,54,42,782,1,5,2,34,29,1,0,1
2287,0,119.98,25.52,2,1,752,24,12,57,504,1,1,0,10,21,0,0,2
2288,0,76.99,31.4,1,2,689,21,45,50,364,1,2,0,24,36,0,0,1
2290,0,610.0,125.97,1,4,264,4,20,38,1176,3,4,2,22,27,1,0,1
2291,0,89.9,14.8,1,1,666,22,12,54,245,1,5,2,11,25,0,0,2
2292,0,119.1,35.34,2,1,390,22,45,59,205,1,1,0,9,24,1,0,1
2293,0,259.0,88.24,1,1,342,3,33,46,762,3,5,2,19,27,0,0,1
2295,0,196.99,33.61,1,1,752,24,46,43,1128,1,1,0,20,16,0,-3,-1
2297,0,55.8,42.3,2,1,80,12,25,37,1139,2,3,2,13,28,0,0,12
2298,0,24.9,14.35,1,2,261,22,7,45,197,2,1,0,10,21,0,0,1
2299,0,139.98,38.88,2,2,768,6,36,43,904,1,1,0,21,21,1,0,6
2300,0,69.9,16.74,1,1,670,24,11,37,490,1,1,0,7,17,0,0,3
2301,0,412.0,27.72,1,1,267,24,0,28,388,2,5,2,8,27,1,0,1
2303,0,226.95,18.32,1,1,54,24,7,55,637,1,5,2,6,16,0,0,8
2305,0,49.0,25.63,1,1,686,12,57,61,440,1,5,2,21,41,1,0,1
2307,0,99.0,38.53,1,1,361,9,33,39,500,1,5,2,7,22,0,0,2
2309,0,109.0,30.62,1,1,752,24,50,55,264,4,1,0,46,21,0,-24,-23
2312,0,180.0,12.76,1,1,433,24,36,53,871,4,2,0,38,23,0,-13,-8
2313,0,29.99,15.1,1,1,147,9,12,52,700,2,5,2,11,26,0,0,1
2315,0,159.0,14.72,1,1,752,24,12,46,162,5,5,2,3,11,0,0,2
2316,0,325.0,36.07,1,1,125,18,10,60,2644,6,5,2,19,34,0,0,1
2322,0,68.0,18.69,1,4,82,9,12,50,1005,1,3,0,3,18,0,0,5
2324,0,105.0,57.96,3,1,402,9,45,41,789,1,5,0,9,22,0,0,5
2328,0,24.9,15.1,1,1,361,9,45,50,500,1,5,2,10,31,1,0,2
2329,0,109.9,14.5,1,1,220,16,8,47,235,2,5,2,5,19,0,0,3
2330,0,17.99,11.17,1,4,347,22,57,57,598,1,2,0,10,31,2,0,1
2331,0,95.0,1.93,1,4,80,12,54,59,696,3,1,0,24,40,1,0,3
2332,0,98.0,25.97,1,1,783,4,26,31,598,1,5,2,16,38,0,0,1
2333,0,49.0,17.67,1,1,150,17,33,58,340,2,4,0,18,24,0,0,1
2335,0,99.49,12.2,1,2,503,24,10,60,1623,1,5,2,6,15,0,0,1
2336,0,270.0,38.38,2,1,261,22,39,46,1047,2,3,1,12,24,0,0,1
2337,0,358.0,13.9,1,1,368,17,36,38,433,1,4,2,13,19,1,0,5
2340,0,597.9,21.44,1,1,640,17,11,63,2873,8,1,0,70,21,0,-47,-42
2342,0,19.9,18.23,1,1,284,9,27,27,352,4,5,2,9,20,0,0,1
2344,0,79.99,22.88,1,1,509,18,26,45,1771,1,5,2,17,29,3,0,3
2345,0,29.0,7.78,1,1,138,24,54,55,167,3,4,2,1,11,0,0,3
2346,0,139.0,15.73,1,1,791,24,7,53,615,1,5,2,8,14,0,0,1
2347,0,139.9,12.18,1,1,216,24,20,51,466,1,2,0,32,18,0,-12,-3
2348,0,92.99,17.9,1,1,280,7,20,51,863,4,4,2,14,27,0,0,2
2349,0,49.0,7.78,1,1,740,24,27,59,93,7,3,1,5,13,0,0,3
2350,0,129.8,24.29,1,1,721,17,11,56,708,6,5,2,13,21,0,0,1
2351,0,129.0,13.92,1,1,752,24,8,56,326,2,5,2,5,18,12,0,2
2353,0,295.92,28.12,2,1,852,17,36,42,604,1,3,2,22,24,0,0,3
2355,0,79.9,17.47,1,1,728,24,42,49,415,6,5,2,13,15,0,0,5
2357,0,144.94,18.73,1,1,572,24,46,54,954,1,5,2,7,18,1,0,1
2358,0,278.77,28.21,1,1,295,4,37,49,2833,3,4,2,23,33,0,0,3
2359,0,349.0,54.8,1,1,845,6,7,33,67,1,5,2,17,42,0,0,4
2360,0,39.9,13.37,1,1,75,24,45,54,785,6,5,2,10,21,1,0,1
2361,0,20.9,11.85,1,1,752,24,26,28,2795,2,5,2,3,17,0,0,1
2362,0,69.9,16.25,1,1,595,24,12,55,743,2,5,2,10,25,0,0,1
2363,0,13.99,17.6,1,1,790,24,59,47,413,1,5,2,5,32,0,0,1
2365,0,99.99,16.95,1,1,517,17,20,54,1012,1,1,0,28,22,0,-4,-4
2366,0,79.9,7.81,1,1,752,24,8,58,1271,3,5,2,4,10,0,0,4
2367,0,105.0,20.78,1,1,22,12,9,48,1347,2,3,0,46,29,0,-15,-14
2368,0,79.99,38.08,1,1,69,11,46,58,1283,1,3,1,13,39,3,0,1
2369,0,169.99,21.68,1,1,446,17,20,57,1620,1,1,0,43,29,0,-12,-12
2370,0,19.98,35.2,2,1,754,16,8,49,524,1,5,0,21,27,0,0,3
2372,0,119.9,21.33,1,1,436,24,33,60,2165,3,5,2,9,22,0,0,2
2373,0,14.99,25.63,1,2,676,21,10,52,171,2,5,2,12,36,0,0,1
2374,0,69.9,9.34,1,1,791,24,12,55,2373,6,2,1,12,19,0,0,1
2375,0,173.8,69.46,2,2,849,6,12,54,245,1,3,0,27,20,0,-5,-2
2377,0,46.98,13.08,1,1,752,24,59,52,759,2,5,2,5,16,0,0,1
2378,0,91.9,15.39,1,1,640,17,48,29,105,2,5,2,27,28,1,-1,1
2379,0,44.0,21.15,1,1,806,8,58,45,446,1,2,0,30,25,0,-3,-3
2380,0,158.0,13.55,1,1,752,24,54,55,640,1,2,0,7,21,0,0,2
2381,0,99.9,14.45,1,1,57,5,11,58,393,4,1,1,18,20,0,0,1
2382,0,20.9,25.63,1,1,275,14,33,60,624,3,3,0,28,31,0,0,1
2384,0,155.0,14.11,1,1,302,24,36,32,517,1,5,2,6,31,0,0,1
2385,0,19.49,11.85,1,1,290,24,9,55,1736,3,1,0,22,18,0,-3,-1
2386,0,229.99,22.1,1,1,480,9,20,55,1001,1,5,2,4,22,1,0,1
2387,0,134.9,21.43,1,1,752,24,12,60,744,2,5,2,10,24,1,0,1
2388,0,56.99,8.72,1,1,711,24,52,49,969,1,5,2,6,15,0,0,8
2389,0,74.9,17.77,1,1,661,17,22,55,71,1,5,2,18,24,1,0,1
2391,0,195.9,12.87,1,1,438,24,54,43,465,2,5,2,12,24,0,0,3
2392,0,159.9,28.5,1,1,141,10,59,60,1912,5,5,2,12,31,0,0,4
2393,0,21.49,15.1,1,1,711,24,36,50,1133,3,4,1,24,27,0,0,2
2395,0,60.0,7.78,1,1,752,24,3,49,888,1,5,2,4,21,0,0,3
2396,0,99.0,18.31,1,1,458,9,15,59,624,5,4,2,8,20,0,0,11
2397,0,104.98,23.6,1,1,34,7,10,40,344,1,5,2,7,25,0,0,1
2398,0,49.9,12.79,1,1,631,24,27,36,412,5,5,2,6,18,0,0,3
2400,0,129.0,28.28,1,1,616,16,59,42,540,4,5,2,15,32,0,-4,-2
2401,0,56.99,17.97,1,1,344,3,12,50,504,1,3,1,19,30,0,0,4
2402,0,109.9,16.4,1,1,436,24,54,33,1076,3,5,2,15,21,0,0,1
2403,0,32.9,17.63,1,1,721,17,59,27,282,2,1,0,13,25,1,0,3
2404,0,51.96,53.48,4,1,672,24,45,49,868,2,5,2,6,22,0,0,2
2406,0,99.99,44.8,1,1,274,14,33,47,1893,1,1,0,54,33,0,-19,-12
2407,0,210.0,94.77,1,1,517,17,12,61,398,1,1,0,41,21,0,-20,-18
2408,0,349.99,17.2,1,1,94,6,10,50,784,1,4,2,21,23,0,0,4
2409,0,85.0,15.64,1,4,203,9,59,60,446,5,1,0,20,22,1,0,7
2410,0,89.9,8.81,1,3,837,17,12,54,245,1,5,2,7,21,0,0,1
2411,0,49.9,8.27,1,1,640,17,52,36,605,2,5,2,2,15,0,0,3
2412,0,49.0,37.97,1,2,319,8,33,58,340,2,1,0,33,24,1,-6,-6
2414,0,180.0,26.29,1,1,842,21,57,49,1304,4,5,2,16,29,0,0,2
2415,0,24.89,16.79,1,1,379,24,57,51,931,1,3,0,12,25,0,0,1
2416,0,39.9,14.1,1,1,82,9,45,58,296,4,5,2,10,21,0,0,1
2417,0,299.9,19.38,1,1,463,4,54,50,567,2,5,2,5,29,0,0,1
2418,0,29.0,7.78,1,1,208,24,54,44,322,4,5,2,5,12,1,0,1
2419,0,59.9,17.67,1,1,736,21,33,57,339,2,3,1,16,35,0,0,0
2420,0,19.9,11.85,1,1,773,24,57,52,845,2,1,0,30,26,0,-4,-4
2421,0,155.0,79.86,1,1,677,3,59,55,842,1,5,1,23,32,0,0,1
2423,0,235.0,35.45,1,1,246,23,26,25,725,2,5,2,18,35,0,0,3
2424,0,185.0,23.87,1,1,819,9,26,45,772,1,5,2,17,24,0,0,1
2425,0,149.0,17.48,1,1,780,3,54,35,617,3,5,2,24,31,0,0,4
2426,0,37.9,52.71,1,1,442,24,7,39,77,1,5,2,9,46,0,0,6
2427,0,59.9,21.26,1,1,220,16,59,41,799,1,1,1,6,21,0,0,12
2429,0,493.0,18.2,1,1,179,21,27,38,569,3,5,2,9,21,1,0,13
2432,0,348.8,16.19,1,1,640,17,54,46,1326,6,5,2,18,26,0,0,1
2433,0,270.0,16.64,1,1,512,17,27,49,293,1,5,2,7,36,0,0,1
2435,0,44.9,17.6,1,1,640,17,59,56,1184,1,1,1,15,21,0,0,1
2436,0,75.9,14.28,1,1,155,21,45,60,1186,2,5,2,17,34,0,0,1
2437,0,215.0,17.27,1,1,769,9,52,54,744,1,4,2,10,24,1,0,1
2438,0,69.0,8.11,1,1,651,9,36,38,301,1,5,2,2,10,0,0,1
2439,0,12.97,7.78,1,1,791,24,57,56,1568,1,4,2,4,11,0,0,2
2440,0,548.0,73.96,2,1,457,16,46,57,92,3,5,2,10,17,0,0,3
2441,0,29.9,15.1,1,1,752,24,24,54,675,2,5,2,13,33,0,0,1
2442,0,19.99,20.8,1,1,416,3,10,48,575,1,5,2,18,34,0,0,2
2443,0,129.99,17.16,1,1,517,17,20,33,897,1,5,2,7,22,0,0,1
2444,0,37.99,16.11,1,1,586,17,12,41,104,1,1,1,8,22,0,-5,-2
2446,0,99.9,17.18,1,1,51,24,59,63,497,1,5,2,10,31,0,0,3
2449,0,27.9,8.27,1,1,208,24,53,55,1228,3,1,1,3,10,0,0,3
2452,0,89.9,13.65,1,1,362,24,13,56,187,1,5,2,4,15,0,0,2
2454,0,109.9,15.52,1,1,547,7,13,57,281,2,1,0,35,25,2,-8,-7
2455,0,179.8,25.52,2,1,740,24,7,33,888,1,1,0,15,27,1,0,2
2456,0,49.95,15.1,1,1,280,7,12,37,167,2,2,1,13,31,0,0,2
2457,0,59.99,16.67,1,1,512,17,12,55,739,1,5,2,9,29,0,0,1
2458,0,49.99,11.85,1,1,267,24,10,59,895,1,1,1,11,25,0,0,1
2459,0,89.9,15.38,1,1,618,9,11,28,1156,1,5,2,8,22,0,0,2
2460,0,294.99,26.58,1,1,752,24,41,53,526,2,3,2,12,14,0,0,5
2461,0,88.9,13.64,1,1,788,24,41,59,215,1,5,2,2,21,0,0,2
2462,0,21.99,17.39,1,4,116,7,12,47,632,1,2,0,15,29,0,0,1
2463,0,69.9,15.24,1,1,683,24,20,49,81,2,4,1,20,38,0,0,2
2464,0,37.98,30.2,2,1,680,9,57,45,343,2,1,0,15,22,0,0,1
2465,0,53.9,22.96,1,1,640,17,33,56,348,2,1,0,53,33,0,-19,-18
2466,0,149.9,14.52,1,1,613,9,52,57,397,1,5,2,9,25,0,0,1
2467,0,29.99,15.44,1,2,622,21,12,60,613,1,5,2,23,33,0,0,1
2468,0,109.9,18.02,1,1,131,21,7,59,1106,3,5,2,6,26,0,0,2
2469,0,69.0,17.73,1,1,721,17,50,49,251,3,5,2,5,27,0,0,1
2470,0,79.0,8.75,1,1,674,24,36,58,946,4,5,2,8,12,0,0,2
2471,0,129.9,9.1,1,1,630,24,41,42,340,4,4,2,10,18,0,0,1
2473,0,69.0,8.11,1,1,201,9,36,38,301,1,1,1,5,12,0,0,4
2474,0,829.0,18.82,1,1,82,9,8,52,1547,1,1,1,13,34,0,0,3
2475,0,146.0,34.82,1,1,455,2,54,35,617,3,5,2,37,55,1,0,5
2476,0,42.9,8.4,1,1,493,24,10,51,1278,2,5,2,5,11,0,0,1
2477,0,84.99,16.35,1,1,393,7,10,49,1495,3,5,2,23,30,0,0,1
2479,0,494.99,20.71,1,1,857,22,10,52,927,1,5,2,32,26,2,0,0
2480,0,86.9,16.24,1,1,20,24,12,54,245,1,1,0,25,17,0,-6,-5
2482,0,69.9,20.06,1,1,280,7,45,44,903,6,1,0,12,20,0,0,1
2483,0,249.0,15.49,1,1,322,7,52,49,132,1,5,2,10,27,0,0,1
2484,0,79.0,15.99,1,1,419,9,27,35,920,7,4,2,7,21,0,8,10
2485,0,89.9,16.26,1,1,701,24,12,54,245,1,5,2,5,16,1,0,3
2486,0,359.8,119.84,2,1,607,16,11,59,940,4,3,1,5,24,0,0,3
2487,0,59.99,16.86,1,1,19,21,54,41,1159,4,4,2,26,32,0,0,1
2488,0,9.9,15.1,1,1,153,24,24,60,262,1,5,2,12,21,0,0,3
2489,0,378.0,60.82,1,1,11,13,7,56,1436,3,5,2,18,32,0,0,3
2490,0,199.9,27.72,1,1,752,24,33,59,409,1,5,2,23,28,0,0,5
2491,0,80.0,12.9,1,1,752,24,12,54,405,1,3,1,15,25,1,0,3
2492,0,59.0,17.66,1,1,210,22,33,59,341,2,1,1,33,31,0,0,0
2493,0,210.0,17.02,1,1,179,21,26,40,462,2,3,1,13,27,0,0,1
2494,0,89.49,15.38,1,1,640,17,7,33,888,1,5,2,20,22,0,0,7
2495,0,59.9,17.67,1,1,82,9,33,58,340,2,5,2,18,30,3,0,3
2496,0,109.0,19.0,1,1,640,17,54,44,148,1,5,2,11,30,0,0,3
2500,0,28.0,9.73,1,2,285,21,3,62,220,1,1,0,9,26,0,0,1
2501,0,329.9,18.07,1,1,640,17,41,57,1182,2,5,2,6,25,0,0,1
2502,0,79.9,15.31,1,1,655,24,36,49,495,1,5,2,8,30,0,1,6
2503,0,119.99,27.39,1,1,595,24,11,49,608,5,1,0,12,21,0,0,3
2505,0,339.9,9.63,1,1,752,24,54,57,649,1,5,2,2,12,0,0,1
2506,0,150.0,15.8,1,1,280,7,10,58,2879,1,5,2,19,27,0,0,1
2507,0,205.0,24.81,1,1,677,3,12,46,162,5,5,2,13,32,0,0,1
2508,0,29.9,14.1,1,1,57,5,57,52,1440,2,2,1,6,23,1,0,1
2509,0,54.9,16.14,1,1,201,9,10,52,1709,1,3,2,10,21,0,0,1
2511,0,25.98,16.58,2,1,302,24,50,49,658,5,4,0,3,17,0,0,5
2512,0,55.0,15.14,1,1,193,6,22,52,161,2,5,2,4,42,0,0,1
2513,0,168.9,15.27,1,1,290,24,59,52,207,1,5,2,10,19,0,0,1
2514,0,67.9,32.93,1,1,286,21,59,32,915,5,2,0,32,32,0,0,4
2515,0,79.9,19.8,1,1,8,3,11,59,249,2,2,2,25,30,0,0,3
2516,0,118.9,18.08,1,1,784,24,20,54,871,6,5,2,8,22,0,0,1
2518,0,78.45,12.05,1,1,715,24,11,43,225,1,1,1,47,26,0,-20,-17
2520,0,129.0,29.3,1,1,111,14,50,57,396,3,5,2,25,41,0,0,3
2521,0,139.9,108.56,1,1,449,1,45,58,2276,3,3,0,42,33,0,-8,-6
2522,0,16.9,21.15,1,1,802,15,57,53,1440,3,3,1,14,20,0,0,1
2523,0,59.9,12.55,1,1,453,24,26,59,254,1,4,2,11,20,0,0,2
2524,0,599.0,20.93,1,1,711,24,13,60,217,3,4,1,5,17,0,11,18
2525,0,49.0,14.1,1,1,57,5,54,54,199,5,5,2,22,26,0,0,7
2526,0,44.9,26.89,1,1,80,12,11,55,428,6,5,2,17,33,0,0,4
2527,0,369.0,11.4,1,1,740,24,36,46,168,1,1,1,7,14,0,0,1
2528,0,19.99,20.78,1,2,728,24,36,54,333,4,1,1,12,19,0,3,4
2529,0,359.2,22.31,4,2,57,5,36,45,411,1,3,0,28,33,7,0,4
2531,0,37.99,14.11,1,1,640,17,16,55,423,3,1,0,13,23,0,0,145
2532,0,74.9,12.65,1,1,711,24,7,33,694,1,4,2,17,31,0,7,10
2533,0,127.5,50.37,3,1,677,3,7,47,2116,1,5,1,27,30,2,0,1
2534,0,19.9,17.63,1,1,641,14,27,27,352,4,5,2,14,34,0,0,1
2535,0,198.0,61.06,2,1,640,17,33,39,500,1,1,0,7,23,0,0,2
2536,0,74.8,28.92,1,1,641,14,11,42,687,3,4,0,35,30,0,-3,-1
2539,0,19.99,12.79,1,1,441,24,27,59,251,1,5,2,8,15,0,0,13
2540,0,149.9,8.37,1,2,528,24,12,60,198,1,4,2,7,17,0,0,1
2541,0,139.9,18.86,1,1,735,22,36,55,542,2,5,2,12,25,0,0,1
2542,0,74.9,16.28,1,1,640,17,12,55,249,1,1,0,52,20,0,-30,-30
2544,0,49.99,19.84,1,1,220,16,59,56,355,3,5,2,7,31,0,0,2
2545,0,50.9,16.12,1,1,640,17,45,60,473,1,1,1,22,25,0,0,1
2546,0,118.5,27.15,1,1,640,17,45,60,955,7,5,2,19,20,0,0,1
2547,0,99.0,17.94,1,1,123,24,20,42,296,4,5,2,12,29,1,0,1
2548,0,29.9,11.74,1,1,596,24,24,35,647,5,3,2,11,22,0,0,4
2549,0,612.91,21.54,1,1,752,24,36,60,707,1,1,1,8,23,1,0,36
2551,0,39.99,12.79,1,1,799,24,57,51,380,1,1,1,11,18,0,0,1
2552,0,107.0,14.5,1,1,640,17,33,59,557,5,4,2,12,18,0,1,2
2553,0,90.9,15.39,1,1,616,16,59,40,660,6,5,2,9,22,0,0,4
2556,0,499.0,42.41,1,1,122,6,10,51,882,4,5,2,11,27,0,1,2
2557,0,58.99,11.15,1,1,138,24,10,59,492,2,5,2,1,15,0,0,3
2559,0,19.9,12.48,1,1,220,16,24,52,390,1,5,2,7,22,1,0,1
2560,0,69.9,13.51,1,1,258,24,22,48,543,2,5,2,5,22,1,0,3
2561,0,54.99,16.14,1,1,586,17,12,57,635,1,5,2,20,21,0,0,3
2562,0,75.9,13.55,1,1,302,24,50,50,354,3,5,2,6,19,0,0,3
2565,0,139.0,20.21,1,1,482,9,26,60,1461,1,5,2,13,29,0,0,6
2566,0,151.2,34.86,1,1,745,8,8,50,158,1,5,2,9,32,0,0,12
2567,0,45.0,47.37,3,1,640,17,36,45,67,3,3,0,15,29,0,0,4
2568,0,95.0,15.42,1,1,57,5,22,49,196,3,1,0,18,33,2,0,1
2570,0,179.99,26.88,1,1,323,9,33,33,2188,2,5,2,12,21,0,0,3
2571,0,50.9,16.12,1,1,629,9,45,60,473,1,5,2,13,31,0,0,3
2572,0,19.9,15.1,1,1,304,21,24,52,390,1,3,0,21,27,0,0,5
2573,0,49.0,11.85,1,1,631,24,57,61,440,1,5,0,9,23,2,0,1
2574,0,147.5,36.35,1,1,217,11,31,32,713,2,1,0,19,35,0,3,6
2575,0,29.99,15.1,1,2,640,17,12,60,612,1,1,0,29,21,0,-6,-6
2576,0,299.0,23.17,1,1,670,24,45,60,2043,5,5,0,13,21,1,0,6
2577,0,105.9,17.99,1,1,604,21,45,57,242,1,5,2,12,29,0,0,7
2580,0,129.34,17.82,1,2,572,24,45,58,560,1,3,1,8,16,1,1,7
2581,0,75.0,41.26,1,2,745,8,12,44,338,1,2,0,26,30,0,-1,3
2582,0,160.2,36.26,2,1,436,24,20,49,1732,5,1,0,6,25,0,0,1
2583,0,578.9,22.59,1,1,721,17,37,55,1419,3,5,2,7,28,0,0,2
2585,0,144.41,15.76,1,1,96,21,36,47,956,1,4,2,14,29,1,0,1
2586,0,248.99,35.91,1,1,600,24,41,53,526,2,5,2,5,18,0,-1,3
2587,0,149.9,15.55,1,1,61,22,12,58,2400,2,5,2,6,12,0,0,3
2588,0,64.9,13.26,1,3,230,9,8,43,746,4,5,2,2,22,0,0,1
2589,0,299.0,15.59,1,2,586,17,11,50,753,2,1,0,2,19,0,5,9
2591,0,21.99,16.79,1,1,782,3,57,49,498,1,3,2,28,29,0,0,3
2592,0,89.9,25.47,1,1,640,17,45,34,259,2,5,0,18,25,0,0,1
2593,0,229.99,17.24,1,1,143,24,20,55,934,1,1,1,9,22,0,0,3
2594,0,155.94,136.02,6,1,802,15,59,31,948,5,1,0,16,28,0,0,1
2595,0,267.0,46.11,3,1,26,17,36,38,228,1,5,2,7,22,1,0,2
2596,0,89.9,17.08,1,2,752,24,45,59,471,1,1,0,24,33,0,0,1
2597,0,144.9,14.76,1,1,255,16,26,48,2656,1,5,2,12,25,0,0,1
2598,0,189.0,16.07,1,1,598,7,54,38,1069,1,4,2,20,34,4,0,10
2600,0,12.97,25.63,1,1,526,12,57,57,1568,1,4,2,24,41,1,0,2
2601,0,180.0,16.01,1,1,609,7,42,63,1652,3,1,1,10,30,1,0,2
2602,0,139.9,8.23,1,1,302,24,31,43,412,1,1,1,8,12,0,0,1
2603,0,29.9,15.1,1,1,538,9,10,56,390,1,5,2,12,27,0,0,1
2604,0,28.9,15.1,1,1,232,24,36,48,535,4,5,2,6,24,0,0,1
2606,0,149.0,15.79,1,1,535,21,50,43,899,2,5,2,8,28,0,0,1
2608,0,75.9,16.97,1,1,640,17,36,45,267,1,3,2,11,30,0,0,1
2611,0,78.25,11.95,1,2,138,24,54,52,557,1,2,0,8,15,0,0,1
2612,0,119.4,18.09,1,1,230,9,8,54,305,4,5,2,6,20,0,0,1
2613,0,29.9,8.11,1,2,752,24,10,55,388,1,5,2,3,16,0,0,1
2615,0,74.8,16.28,1,1,42,17,45,63,395,1,4,2,9,26,0,0,2
2617,0,409.9,22.36,1,1,622,21,33,46,1135,3,4,2,17,22,0,0,1
2618,0,16.9,7.78,1,1,208,24,57,48,1440,2,3,2,3,12,0,0,1
2619,0,415.0,27.81,1,1,91,24,0,54,2352,3,1,1,13,21,1,0,1
2620,0,64.0,23.03,1,1,799,24,53,59,678,4,5,1,8,17,0,0,3
2621,0,99.9,17.95,1,1,357,17,12,60,189,1,5,2,13,28,0,0,1
2622,0,499.9,0.02,1,2,401,13,20,39,1514,1,3,0,14,40,1,0,1
2623,0,35.0,16.79,1,1,318,3,54,58,644,6,4,2,18,23,0,0,1
2624,0,120.9,17.42,1,1,82,9,50,56,666,5,5,2,11,26,0,0,3
2625,0,146.0,17.46,1,1,677,3,54,35,617,3,1,0,35,27,0,-5,-5
2626,0,349.99,18.7,1,1,591,16,11,41,1367,4,5,2,17,26,2,0,8
2627,0,92.0,17.89,1,1,244,9,12,55,312,1,1,1,15,22,1,0,4
2628,0,34.4,8.72,1,1,436,24,11,15,338,2,5,2,1,18,0,0,1
2629,0,250.0,22.24,1,1,434,24,20,43,775,6,5,2,13,33,0,0,1
2630,0,59.55,17.67,1,1,766,9,45,59,205,1,3,2,13,26,0,10,12
2633,0,195.0,18.94,1,1,342,3,24,32,598,5,1,0,68,30,0,-36,-36
2634,0,25.0,25.63,1,1,647,14,59,46,420,2,5,2,16,36,1,0,1
2635,0,349.9,34.05,1,1,791,24,46,45,2149,1,4,1,8,15,0,0,1
2639,0,184.99,13.63,1,1,88,24,33,59,562,4,5,2,5,20,0,0,1
2642,0,159.0,21.6,1,1,160,24,12,60,744,2,5,2,11,23,0,0,4
2644,0,179.9,16.01,1,1,640,17,54,35,514,2,5,2,11,21,0,0,3
2645,0,189.15,26.16,1,1,278,21,45,61,157,9,5,2,17,25,0,0,1
2646,0,130.0,13.93,1,1,532,9,11,48,837,2,3,2,7,23,1,0,3
2647,0,34.99,14.1,1,1,640,17,57,46,394,3,1,0,29,18,1,-6,-6
2648,0,59.9,8.27,1,1,640,17,10,43,295,1,5,2,4,17,0,0,4
2649,0,79.0,13.57,1,1,752,24,50,58,213,3,5,2,5,22,0,0,2
2650,0,168.0,34.98,1,1,407,3,54,59,1363,3,5,2,13,27,0,0,7
2651,0,799.9,30.88,1,1,698,12,54,57,764,2,5,0,37,30,0,-5,-5
2652,0,129.99,15.66,1,1,821,9,57,59,1805,4,5,2,11,22,0,0,1
2653,0,49.9,12.69,1,1,752,24,45,50,924,1,4,2,11,20,0,0,1
2655,0,164.9,14.17,1,1,650,24,12,59,281,1,3,1,6,23,0,0,6
2656,0,196.99,61.3,1,1,677,3,46,43,1128,1,4,2,29,33,0,0,0
2657,0,189.0,35.12,1,1,104,13,52,47,1220,1,4,2,30,36,0,0,1
2661,0,169.0,14.91,1,1,89,22,26,45,941,1,1,1,18,25,0,0,4
2662,0,53.49,22.87,1,1,31,23,26,55,405,1,5,2,13,20,0,0,1
2663,0,549.9,30.17,1,1,752,24,25,47,397,9,5,2,8,21,2,0,3
2664,0,105.0,19.7,1,1,784,24,53,57,747,2,4,2,23,19,2,0,3
2665,0,54.9,8.72,1,1,138,24,56,54,512,1,4,2,12,19,2,0,2
2666,0,199.0,14.41,1,1,77,24,50,32,625,3,5,2,4,23,0,0,1
2668,0,28.82,16.11,1,1,512,17,59,27,542,1,1,0,48,27,0,-20,-15
2669,0,19.9,14.1,1,1,705,24,27,56,443,3,4,2,12,23,0,0,2
2671,0,176.9,17.64,1,1,453,24,7,56,632,1,4,2,5,22,0,0,3
2672,0,169.9,16.82,1,1,305,24,12,59,297,1,3,2,10,19,0,0,3
2674,0,38.0,24.66,1,1,528,24,50,60,127,3,5,2,2,20,0,0,3
2675,0,254.9,9.04,1,1,302,24,54,53,548,2,5,2,5,19,0,0,3
2676,0,39.0,15.1,1,1,82,9,57,41,100,2,5,2,16,22,0,-1,1
2677,0,89.9,17.88,1,1,629,9,12,53,244,1,1,0,20,26,0,0,1
2678,0,119.0,16.59,1,1,752,24,24,59,1413,2,4,2,9,33,0,0,2
2679,0,86.9,16.24,1,1,752,24,12,54,245,1,5,2,11,21,0,0,1
2680,0,119.94,55.11,1,1,698,12,46,56,1070,1,1,0,43,39,0,-3,-1
2681,0,49.9,15.23,1,1,220,16,27,36,412,5,5,2,10,18,1,0,1
2682,0,79.0,17.8,1,1,57,5,50,45,319,2,1,0,14,27,0,0,3
2683,0,424.0,61.63,1,1,618,9,48,58,1358,1,5,2,22,41,0,-1,4
2685,0,120.0,22.71,1,1,845,6,53,59,747,2,5,2,9,21,0,0,1
2686,0,24.5,15.1,1,1,236,17,16,56,237,3,1,1,15,22,2,0,1
2687,0,249.9,22.55,1,1,178,4,3,55,447,5,5,2,11,29,0,0,1
